Active Substances
Export date: 26/03/2025 07:25:58
Last updated11/03/2025. Database contains 945 active substance-product type and Annex I records for which approval has been sought.

"substanceName"	"No value selected"
"numericalIdentifier"	"No value selected"
"productTypes"	
"No value selected"

"substitutionCandidate"	"No value selected"
"evaluatingAuthority"	"No value selected"
"r4bpAssetNumber"	"No value selected"
"basNumber"	"No value selected"
"reviewProgramme"	"No value selected"
"annexI"	"No value selected"
"newActiveSubstance"	"No value selected"
"legalAct"	"No value selected"
"approvalStatus"	"BAS_NO_LONGER_SUPPORTED"
"assessmentStatus"	"No value selected"
"assessmentSubStatus"	"No value selected"
"startDateFrom"	"No value selected"
"startDateTo"	"No value selected"
"endDateFrom"	"No value selected"
"endDateTo"	"No value selected"
"tradeName"	"No value selected"
"authorisationNumber"	"No value selected"


"Substance name"	"EC/List no."	"CAS no."	"BAS number"	"Product-type"	"Review Programme flag"	"New active substance flag"	"Annex I substance flag"	"Inclusion Category"	"Approval start date"	"Approval end date"	"Evaluating competent authority"	"Approval status"	"Assessment status"	"Assessment sub-status"	"Legal act"	"Link to legal act"	"R4BP asset number"	"Candidate for substitution"	"Factsheet URL"	"Related authorised biocidal products"	"RML ID"	"Substance information page"	
"Performic acid generated from formic acid and hydrogen peroxide"	"-"	"-"	"1462"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1462/PT05"	"0"	"100.242.239"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.242.239"	
"Performic acid generated from formic acid and hydrogen peroxide"	"-"	"-"	"1462"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"Belgium"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1462/PT06"	"0"	"100.242.239"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.242.239"	
"Peroxyoctanoic acid"	"-"	"33734-57-5"	"1343"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1343/PT02"	"0"	"100.104.228"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.228"	
"Peroxyoctanoic acid"	"-"	"33734-57-5"	"1343"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1343/PT03"	"0"	"100.104.228"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.228"	
"Peroxyoctanoic acid"	"-"	"33734-57-5"	"1343"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1343/PT04"	"0"	"100.104.228"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.228"	
"Poly(oxy-1,2-ethanediyl), α-[2-(dide- cylmethylammonio)ethyl]- .omega.- hydroxy-, propanoate (salt) (Bardap 26)"	"619-057-3"	"94667-33-1"	"1346"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1346/PT02"	"0"	"100.128.085"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.128.085"	
"Poly(oxy-1,2-ethanediyl), α-[2-(dide- cylmethylammonio)ethyl]- .omega.- hydroxy-, propanoate (salt) (Bardap 26)"	"619-057-3"	"94667-33-1"	"1346"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1346/PT04"	"0"	"100.128.085"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.128.085"	
"Poly(oxy-1,2-ethanediyl), α-[2-(dide- cylmethylammonio)ethyl]- .omega.- hydroxy-, propanoate (salt) (Bardap 26)"	"619-057-3"	"94667-33-1"	"1346"	"PT10-Construction material preservatives"	"true"	"false"	"false"	"0"	""	""	"Italy"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1346/PT10"	"0"	"100.128.085"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.128.085"	
"polyhexamethylene biguanide hydrochloride with a mean number-average molecular weight (Mn) of 1415 and a mean polydispersity (PDI) of 4.7 (PHMB(1415;4.7))"	"-"	"1802181-67-4"	"1466"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Yes"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1466/PT03"	"0"	"100.243.084"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.243.084"	
"polyhexamethylene biguanide hydrochloride with a mean number-average molecular weight (Mn) of 1415 and a mean polydispersity (PDI) of 4.7 (PHMB(1415;4.7))"	"-"	"1802181-67-4"	"1466"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Yes"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1466/PT09"	"0"	"100.243.084"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.243.084"	
"polyhexamethylene biguanide hydrochloride with a mean number-average molecular weight (Mn) of 1415 and a mean polydispersity (PDI) of 4.7 (PHMB(1415;4.7))"	"-"	"1802181-67-4"	"1466"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"France"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Yes"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1466/PT11"	"0"	"100.243.084"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.243.084"	
"Potassium 2-biphenylate"	"237-243-9"	"13707-65-8"	"1351"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1351/PT06"	"0"	"100.033.843"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.033.843"	
"Potassium 2-biphenylate"	"237-243-9"	"13707-65-8"	"1351"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1351/PT09"	"0"	"100.033.843"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.033.843"	
"Potassium 2-biphenylate"	"237-243-9"	"13707-65-8"	"1351"	"PT10-Construction material preservatives"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1351/PT10"	"0"	"100.033.843"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.033.843"	
"Potassium 2-biphenylate"	"237-243-9"	"13707-65-8"	"1351"	"PT13-Working or cutting fluid preservatives"	"true"	"false"	"false"	"0"	""	""	"Spain"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1351/PT13"	"0"	"100.033.843"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.033.843"	
"Potassium dimethyldithiocarbamate"	"204-875-1"	"128-03-0"	"1352"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1352/PT09"	"0"	"100.004.433"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.433"	
"Potassium dimethyldithiocarbamate"	"204-875-1"	"128-03-0"	"1352"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1352/PT11"	"0"	"100.004.433"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.433"	
"Potassium dimethyldithiocarbamate"	"204-875-1"	"128-03-0"	"1352"	"PT12-Slimicides"	"true"	"false"	"false"	"0"	""	""	"United Kingdom"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1352/PT12"	"0"	"100.004.433"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.433"	
"Pyrethrins and Pyrethroids"	"232-319-8"	"8003-34-7"	"1356"	"PT18-Insecticides, acaricides and products to control other arthropods"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1356/PT18"	"0"	"100.029.379"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.029.379"	
"Pyrethrins and Pyrethroids"	"232-319-8"	"8003-34-7"	"1356"	"PT19-Repellents and attractants"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1356/PT19"	"0"	"100.029.379"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.029.379"	
"Pyridine-2-thiol 1-oxide, sodium salt (Sodium pyrithione)"	"223-296-5"	"3811-73-2"	"1393"	"PT03-Veterinary hygiene"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1393/PT03"	"0"	"100.021.179"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.021.179"	
"Reaction mass of (6E)-N-(4-hydroxy-3-methoxy-2-methylphenyl)-8-methylnon-6-enamide and N-(4-hydroxy-3-methoxy-2-methylphenyl)-8-methylnonanamide"	"-"	"-"	"2347"	"PT19-Repellents and attractants"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2347/PT19"	"0"	"100.313.556"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.313.556"	
"Reaction mass of titanium dioxide and silver chloride"	"944-224-5"	"-"	"1438"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1438/PT01"	"0"	"100.245.131"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.245.131"	
"Reaction mass of titanium dioxide and silver chloride"	"944-224-5"	"-"	"1438"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1438/PT02"	"0"	"100.245.131"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.245.131"	
"Reaction mass of titanium dioxide and silver chloride"	"944-224-5"	"-"	"1438"	"PT06-Preservatives for products during storage"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1438/PT06"	"0"	"100.245.131"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.245.131"	
"Reaction mass of titanium dioxide and silver chloride"	"944-224-5"	"-"	"1438"	"PT07-Film preservatives"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1438/PT07"	"0"	"100.245.131"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.245.131"	
"Reaction mass of titanium dioxide and silver chloride"	"944-224-5"	"-"	"1438"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1438/PT09"	"0"	"100.245.131"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.245.131"	
"Reaction mass of titanium dioxide and silver chloride"	"944-224-5"	"-"	"1438"	"PT10-Construction material preservatives"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1438/PT10"	"0"	"100.245.131"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.245.131"	
"Reaction mass of titanium dioxide and silver chloride"	"944-224-5"	"-"	"1438"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1438/PT11"	"0"	"100.245.131"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.245.131"	
"Reaction products of: glutamic acid and N-(C12-C14-alkyl)propylenediamine (Glucoprotamin)"	"403-950-8"	"164907-72-6"	"1309"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1309/PT02"	"0"	"100.100.563"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.100.563"	
"Reaction products of: glutamic acid and N-(C12-C14-alkyl)propylenediamine (Glucoprotamin)"	"403-950-8"	"164907-72-6"	"1309"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"Germany"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1309/PT04"	"0"	"100.100.563"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.100.563"	
"Silver"	"231-131-3"	"7440-22-4"	"1379"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1379/PT09"	"0"	"100.028.301"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.301"	
"Silver adsorbed on silicon dioxide"	"-"	"-"	"1448"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/2948"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D2948"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1448/PT09"	"0"	"100.240.921"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.240.921"	
"Silver chloride"	"232-033-3"	"7783-90-6"	"1380"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2023/458"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32023D0458"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT01"	"0"	"100.029.121"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121"	
"Silver chloride"	"232-033-3"	"7783-90-6"	"1380"	"PT10-Construction material preservatives"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT10"	"0"	"100.029.121"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121"	
"Silver chloride"	"232-033-3"	"7783-90-6"	"1380"	"PT11-Preservatives for liquid-cooling and processing systems"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1380/PT11"	"0"	"100.029.121"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.029.121"	
"Silver copper zeolite"	"868-573-7"	"130328-19-7"	"1446"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1446/PT05"	"0"	"100.240.919"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.240.919"	
"Silver nitrate"	"231-853-9"	"7761-88-8"	"1381"	"PT06-Preservatives for products during storage"	"false"	"true"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	""	""	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT06"	"0"	"100.028.958"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958"	
"Silver nitrate"	"231-853-9"	"7761-88-8"	"1381"	"PT07-Film preservatives"	"false"	"true"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"COMMISSION IMPLEMENTING DECISION (EU) 2022/2570"	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32022D2570"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1381/PT07"	"0"	"100.028.958"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.958"	
"Silver sodium hydrogen zirconium phosphate"	"422-570-3"	"265647-11-8"	"1382"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1382/PT01"	"0"	"100.102.114"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.114"	
"Silver zeolite"	"620-078-5"	"130328-18-6"	"1447"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"Decision (EU) 2020/1036 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32020D1036"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1447/PT05"	"0"	"100.106.277"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.106.277"	
"Silver zinc zeolite"	"603-404-0"	"130328-20-0"	"1385"	"PT05-Drinking water"	"true"	"false"	"false"	"0"	""	""	"Sweden"	"No longer supported"	""	""	"Decision (EU) 2018/1622 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32018D1622"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1385/PT05"	"0"	"100.118.718"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.118.718"	
"Silver, as a nanomaterial"	"231-131-3"	"7440-22-4"	"1743"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1743/PT02"	"0"	"100.028.301"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.301"	
"Silver, as a nanomaterial"	"231-131-3"	"7440-22-4"	"1743"	"PT04-Food and feed area"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1743/PT04"	"0"	"100.028.301"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.301"	
"Silver, as a nanomaterial"	"231-131-3"	"7440-22-4"	"1743"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Decision (EU) 2021/1283     "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32021D1283"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/1743/PT09"	"0"	"100.028.301"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.028.301"	
"Silver-polyethylenimine-chloride"	"-"	"-"	"2343"	"PT01-Human hygiene"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2343/PT01"	"0"	"100.313.338"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.313.338"	
"Silver-polyethylenimine-chloride"	"-"	"-"	"2343"	"PT02-Disinfectants and algaecides not intended for direct application to humans or animals"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2343/PT02"	"0"	"100.313.338"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.313.338"	
"Silver-polyethylenimine-chloride"	"-"	"-"	"2343"	"PT09-Fibre, leather, rubber and polymerised materials preservatives"	"true"	"false"	"false"	"0"	""	""	"-"	"No longer supported"	""	""	"Commission Implementing Decision (EU) 2024/888 "	"http://eur-lex.europa.eu/legal-content/EN/ALL/?uri=CELEX:32024D0888"	"-"	"Under assessment"	"https://echa.europa.eu/information-on-chemicals/biocidal-active-substances/-/disas/factsheet/2343/PT09"	"0"	"100.313.338"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.313.338"	
